TagId,DisplayName,UrlKeyword,Description
62b5907f-157f-4f36-a2e5-644686f5944b,70-640,70-640,"Microsoft's 70-640 Windows Server 2008 Active Directory, Configuring exam is 1 of 3 exams required to obtain the MCSA: Windows Server 2008 certification. It is also 1 of 3 exams required to obtain the MCITP: Server Administrator 2008 & 1 of 5 exams required to obtain the MCITP: Enterprise Administrator on Windows Server 2008 certification paths offered by Microsoft."
62e72565-235b-4b08-ba98-5d7f40a8d240,word-2010,word-2010,Microsoft Word is a word processing application from Microsoft that is part of the Microsoft Office product line.  This tag is associated with courses that focus on the 2010 version of the product.
6300b318-8778-46ab-84aa-7c4bd195a0cf,ws-coordination,ws-coordination,A web service standard that provides a common context to a set of web service actions working towards a common web activity.
630c2239-60e8-4dfc-b672-cae2cb03d0bf,jira,jira,
633e966f-1c3f-4ff8-8651-72b88342a494,biztalk-2013,biztalk-2013,
63447caf-7f22-4063-89b9-797180a2ff80,jk0-019,jk0-019,CompTIA's JK0-019  exam. This exam is for CompTIA Academy Partners only. Passing this exam awards you the CompTIA Network+ certification.
6358b28b-ed04-47f4-b79f-ac68eee18e39,windows-2000-server,windows-2000-server,"Windows Server is Microsoft's enterprise operating system focused on providing enterprise-class datacenter, hybrid cloud solutions, virtualization, management, storage, networking, VDI, remote access, web, and more.  This tag is associated with courses that specifically focus on Windows Server 2000."
6388a5db-0e90-4fc1-9f67-0e09ac240660,sprite,sprite,
639b1545-6dd4-46dd-b2a8-06f9b96ecf33,mvc-3,mvc-3,
639f0c4c-90fd-4ada-b0d3-cc15961e8b71,mcsa-windows-7,mcsa-windows-7,The Microsoft Certified Solutions Associate (MCSA) is an entry and junior level certification for IT professionals and developers. This tag is associated with courses that focus on the Windows 7 exams.
639fef3d-f0ff-4f0a-a731-11664cf251c3,xunit.net,"xunit.net,xunitdotnet",
63ae47d7-089e-4985-a78a-70146875b3b3,xcode-4,xcode-4,
63d25d03-dcdd-43f8-94ff-649ded8e5077,processes,processes,
640971ba-d0b9-46fa-bfae-f69d16e1d6a4,70-433,70-433,"Microsoft's 70-433 Microsoft SQL Server 2008, Database Development. Passing this exam give you credit towards the MCSA: SQL Server 2008."
6442eeea-d6e7-44b7-96b9-fa4a16b899cb,parallelism,parallelism,"Parallelism is a design and execution strategy for running many tasks at the same time using software, hardware, or both."
6479b458-1935-4561-be01-0e7c1396edd9,icnd1,icnd1,"Cisco's Interconnecting Cisco Networking Devices Part 1 (ICND1) exam is an entry-level exam focused on networking fundamentals. It is associated with the CCENT certification and is a pre-requisit for the CCNA Routing & Switching, CCNA Security, CCNA Service Provider Operations, CCNA Voice and CCNA Wireless certifications."
64c8d951-b612-41dc-803c-9ae6b1cd9251,visual-force,visual-force,
653ea71e-a2b5-4c90-bc9c-dfd4c7fc774e,veeam,veeam,
653ebaa3-0c6c-48d3-88d0-db0cc8ab03b3,com,com,The Component Object Model (COM) is a specification and set of related technologies from Microsoft that enables facilitates unmanaged component-based application development on the Windows platform.
65b35cd8-cff2-4123-8590-554e710875c1,bash,bash,"Bash is the most common scripting language used in command-line applications on Unix systems. It has basic functionality for processing arguments, working with files, and generating output. It was designed for quick development of focused, short-lived applications."
65c8a143-0795-4b3b-b578-c44c0ac53123,70-270,70-270,"Microsoft's 70-270 Installing, Configuring, and Administering Microsoft Windows XP Professional exam."
664a3bc8-1bbe-4bf0-9f92-d2d2bc3194cd,containers,containers,
665ede3e-a9a3-4cb8-88db-22a9dadac1ed,vmware-view,vmware-view,Need to just move these to the new VMware Horizon View tag. Product rebranded
67c0f583-3669-4379-957b-c1590ec7ff72,powerpoint-2010,powerpoint-2010,PowerPoint is Microsoft�s presentation software.  This tag is associated with courses that focus specifically on PowerPoint 2010.
67ca5ef4-3eaa-4d3a-8838-ca4784b6d70f,70-695,70-695,
683831bf-7852-48a6-ad55-5cba5b55d246,log4net,log4net,
68723beb-e6be-4f72-b56e-92691667749f,firewall,firewall,
6880b1b7-66a4-4117-961b-4a6e31938423,d,"d,dlang",
6942e157-bab3-4365-bbe2-750da7cc689f,nuget,nuget,
699b3922-5d16-41f0-a21a-879c806ac880,mef,mef,
699d107c-6b71-4fce-b221-d4e1d6e06930,entity-framework-5,entity-framework-5,
69df96d9-30b8-4f03-b5ac-406dd2edaf95,300-206,300-206,
69f4c1e7-4238-4ae8-bb81-b6cb9e5017e7,marketing,marketing,
69fba7da-31d0-4852-aa07-a3ac43e20183,isc2,isc2,The International Information Systems Security Certification Consortium (ISC)2 is a company that specializes in information security certifications.
6a8b3adf-0fd5-41da-a434-bb65f95a0c10,big-data,big-data,"Big Data relates to storage, transformation, and reporting on very large data sets. It includes database software and cloud network architecture."
6a965c77-64b3-4c82-96f2-3da151b556c2,windows-deployment-services,windows-deployment-services,
6ae024c6-326a-4243-aaf5-41e02898034a,service-manager,service-manager,
6b0a8e8d-3c6f-43ae-98a4-82c706faafe8,codeigniter,codeigniter,
6b70a544-73f7-410f-bf7c-ba1b3634ea59,data-warehousing,data-warehousing,
6be7e691-b584-4cca-b329-a6091dfd1bc6,nfv,nfv,
6bf92bf0-22d7-4d07-8838-de3e82d4011b,information-architecture,information-architecture,
6c0968b9-c884-48a0-9dd5-807bee124b82,visio,visio,Visio is a technical diagramming application that's offered as part of the Microsoft Office product line.
6c22b53c-632c-4b35-98be-8b3d9f90ea7f,sharepoint,sharepoint,"SharePoint is a multipurpose web application platform from Microsoft that supports document and content management, intranet and internet web sites hosting and other types of web application development; often without writing any code."
6c2801b3-b4fc-4761-bfbe-f8845f6641aa,senss,senss,
6c6ae850-3ff9-4403-9845-ae9f28f3173b,tableau-online,tableau-online,
6c94125d-2870-4748-9857-4c04d951be13,wcf-4.5,wcf-4.5,
6d2396ec-0bfd-4d94-a1ba-3445bd816c4e,delegates,delegates,
6dad8826-4148-4a59-8679-943bffdf2ae2,partitioning,partitioning,"Partitioning is a deployment design pattern where data is divided consistently among many computing or storage resources. For example, all user accounts with first names starting with A-M would be stored on one machine, with the rest being stored on another."
6df12454-4016-4bc9-a9af-87019893c26f,lpi,lpi,
6e45c48d-99c4-4185-a623-fe750c57a901,load-testing,load-testing,
6e788b1c-59cf-44ad-bb61-273988397947,wireshark,wireshark,
6ebb3060-3aab-4183-b8e8-75b58ff4cbae,digital-audio,digital-audio,
6ef71182-7168-4188-82c7-4d5004b967a7,swift,swift,
6f3aa0a2-4081-4336-8bdd-6dfeb8929ad3,exchange-server-2000,exchange-server-2000,Exchange Server is an email server developed by Microsoft.  This tag is associated with courses that focus on the 2000 version of the product.
6f636d47-092d-417a-b0d8-2bcb3963f0d2,programming-style,programming-style,
6f6f562f-0b3f-4e3c-ad35-05f90a024b40,social,social,"Social refers to websites and applications that facilitate communication between individuals, mostly for recreational and non-business purposes. This includes Facebook, Twitter, and other websites."
6f7bf348-7f90-4f61-be66-ccf5b4e8da31,algorithms,algorithms,"An algorithm is a sequence of well-defined steps for solving a problem, typically in the context of software design."
6f8c258d-685f-4430-973a-a00ba77dd0fb,microsoft-azure-access-control-service,"microsoft-azure-access-control-service,windows-azure-access-control-service",
6f9f95e6-81c3-4a0c-ae71-f58746d3a6a2,angular-1.3,angular-1.3,
6fe6e43c-487a-4e4b-9cd0-cc2f1d98d1b3,rest,rest,"REST is a loosely defined API for transferring data over HTTP. Verbs (GET, POST, DELETE) operate against an API endpoint to query and modify a logical resource."
6fea2a72-ea08-45ed-96ca-d3bb08f841d2,windows-embedded,windows-embedded,
700cac8c-6fc0-4129-9805-4b55f281d0a8,data-model,data-model,
704ae6c9-a025-4c93-adca-dfa31a0f8ac7,active-directory,active-directory,Active Directory is a directory service included in Windows Server operating systems that products authentication for users and computers in a domain.
705280fe-5b10-4a52-b130-d4c6dd5beada,isa-server,isa-server,Internet Security and Acceleration Server (ISA) Server is a firewall software from Microsoft
7057cfb5-cfb5-44a3-92e1-ae1e077c668f,jea-toolkit,jea-toolkit,
70886e85-e5a3-4b44-a5d9-00df31f6a20c,groovy,groovy,
70bf5217-9b76-41fe-99d6-11207deef215,sapi,sapi,
70d3ef05-01d3-4ab2-bfd9-b54073eb1925,mcsa-windows-8,mcsa-windows-8,The Microsoft Certified Solutions Associate (MCSA) is an entry and junior level certification for IT professionals and developers. This tag is associated with courses that focus on the Windows 8 exams.
714fd7b7-933f-47b3-8888-383a66343e37,ado.net,"ado.net,adodotnet",ADO.NET is a set of software components and tools from Microsoft that developers can use to access data and data services in .NET-based applications and components.
718744f0-de3b-4d46-b5cf-b7af75cc02ac,outlook-2007,outlook-2007,Microsoft Outlook is an email application from Microsoft that is part of the Microsoft Office product line. This tag is associated with courses that specifically focus on Outlook 2007.
726e5114-5f34-4e24-963c-53fe88df4a9f,entity-framework,"entity-framework,ef",The Entity Framework (EF) is an object-relational-mapper (ORM) from Microsoft that enables .NET developers to work with relational data using domain-specific objects.
7307a87a-ec71-4b9a-937e-0e8d52326808,archiving,archiving,
730aadba-62ad-436b-9ac8-7adf1eeb47be,perl,perl,"Perl is a dynamic scripting language invented in 1987. It combines features from Unix scripting languages SED, AWK, and shell. It popularized the use of regular expressions for text processing and powered early web application servers."
73105123-1cf3-4d7b-abea-83560d77c6dd,fiddler,fiddler,
7315ab81-1547-4600-9fab-0dee089b63bc,android,android,Android is an operating system and hardware specification for mobile and tablet devices. It is maintained by Google and uses a Linux kernel.
736dc494-424d-44cf-84c2-b1affc2b07ef,sed,sed,
73829a91-7095-42bc-82b2-edd5969e7661,exchange-server-2003,exchange-server-2003,Exchange Server is an email server developed by Microsoft.  This tag is associated with courses that focus on the 2003 version of the product.
73c758e6-ed92-4601-a77a-f3a1b5f3cd6d,libgdx,libgdx,
73d133bd-c1a4-4c80-bc5d-96bbfe60905c,scvmm,scvmm,System Center Virtual Machine Manager (SCVMM) a suite of management tools for virtualization infrastructure from Microsoft. It is part of the System Center suite of tools.
740330c8-8583-46cb-84ad-c6d9533a8cc9,70-461,70-461,"Microsoft's 70-461 Querying Microsoft SQL Server 2012 exam. Passing this exam gives you credit towards the MCSA: SQL Server 2012, MCSE: Data Platform, and MCSE: Business Intelligence."
742b05ab-4c5d-488e-b7ab-6a9159b0e76c,blog,blog,
74337b4e-f35b-463e-86d4-eae94d27b112,switch,switch,The Cisco CCNP SWITCH exam is one of three exams required for the Cisco CCNP Routing and Switching certification.
74518342-f761-47b4-b58a-9e7254b60171,authentication,authentication,
74722714-6f1c-42e6-b020-935a5404b460,struts-2,struts-2,
74ab3b4a-4373-4b11-8a56-2a057ab2810d,salesforce,salesforce,"This tag is associated with courses that focus on topics relating to the Salesforce, an enterprise cloud computing provider.  This includes courses focused on Force.com, their Platform-as-a-Service (PaaS) offering."
74dae7c7-3a7e-4813-a9a8-decad007e8f7,play,"play,playframework",
7539de75-c2c3-4250-a3bb-ed43724ce639,pl-sql,pl-sql,
75c01691-7581-452f-ba34-d7a91035126a,642-832,642-832,Cisco's 642-832 TSHOOT Troubleshooting and Maintaining Cisco IP Networks exam. Passing this exam gives you credit towards the CCNP Routing and Switching certification.
75cfa9ca-eab8-4cfa-b096-847496f6e322,jnbridge,jnbridge,
75e2aa17-d336-4519-8d1d-ae6056332b41,haskell,haskell,
763f66aa-b027-4f0c-9658-37a9806dee7e,application-design,application-design,
765437ef-480a-43aa-bb3d-4db1018eaa8c,interop,interop,
7667b249-a348-4f82-a139-d0091be1f470,distributed-systems,distributed-systems,"Distributed systems are software systems comprised of software components and services running on devices and computers that are interconnected via a network technology, and that coordinate their actions via message passing in order to provide a coordinated set of services and functionality."
76736fc4-8df1-4859-b790-8223415d7c01,system-center,system-center,System Center is a collection of management tools by Microsoft for providing a unified management solution for your server infrastructure.
76b099dd-1a87-452d-8b6c-2bcaef8daed9,1y0-250,1y0-250,
76fb0a96-eb45-4786-8d97-26c0b9e06001,mtom,mtom,MTOM is a web service standard that optimizes binary data transmission by representing it as raw format instead of being base64 encoded
770462fe-b74b-486e-9063-d2f3b58441ba,r-framework,r-framework,
771f14c8-4dc5-45f4-b07e-f8e909c36210,70-642,70-642,"Microsoft's 70-642 Windows Server 2008 Network Infrastructure, Configuring exam is 1 of 3 exams required to obtain the MCSA: Windows Server 2008 certification. It is also 1 of 3 exams required to obtain the MCITP: Server Administrator 2008 & 1 of 5 exams required to obtain the MCITP: Enterprise Administrator on Windows Server 2008 certification paths offered by Microsoft."
774f0f28-71b4-46e5-b6e9-6b1bfe797921,vcenter-log-insight,vcenter-log-insight,
7777bb08-4758-47bb-aa25-dd8fb5ffd72a,unified-access-gateway,unified-access-gateway,
789f833c-7a19-4d8b-b7fc-be24fb33df50,server-2012,server-2012,
78da05e1-471a-4084-a706-3f8ceb00c2a5,sap,sap,
790b8bc5-2cd2-4866-8ffd-6aad4ac9184c,software-practices,software-practices,"This tag is used for courses on methodologies and techniques designed to improve software development quality and efficiency, such as test driven development, the use of design patterns and various forms of agile approaches to software construction."
7919d695-4e64-4f25-b720-6f4934818a08,ws-secureconversation,ws-secureconversation,A web service standard that enhances messaging performance when clients and services exchange multiple messages.
79378977-40d8-43cd-a2b4-68e959cd8361,visual-studio-2013,visual-studio-2013,"Visual Studio is an integrated development environment (IDE) from Microsoft that supports both native (Windows) and managed (.NET) application development targeting Microsoft's desktop, mobile and server platforms.  This tag is associated with courses that target Visual Studio 2013."
79ce9397-7703-4a58-ba41-fcb63c1bc347,developer,developer,Courses relevant to software developers.
79e30c54-68b5-4529-afb1-f6c2ceb23bf0,word-2013,word-2013,
7a0144f5-9128-4e29-b54e-5248a02b1369,motion-graphics,motion-graphics,
7a1d8c1f-587d-4bff-9e47-026ac3baf4d4,xp,xp,
7a31847e-1aad-49f5-acd7-d89f31072a93,nas,nas,
7a3eff3a-922b-456a-aa60-ec56eabba426,70-331,70-331,Microsoft's 70-331 Core Solutions of Microsoft SharePoint Server 2013 exam is 1 of 5 exams required to obtain the MCSE: SharePoint certification
7a9a6493-2981-4932-ae04-d402b03c71c5,mta,mta,"The Microsoft Technology Associate (MTA) is a series of entry level certification focused on IT Administration, Database and Developer fundamentals."
7ab21d97-2287-452f-8e09-c975aa42ac17,mcse-windows-server-2012,mcse-windows-server-2012,
7ae33ada-8f49-4a27-8b1f-e197153590e7,olap,olap,
7ae9bd60-694d-40b1-b44a-02f95438297d,mobile-frameworks,mobile-frameworks,This tag is associated with course that cover various application development frameworks supporting mobile application development.
7aee77de-e6c6-4fa6-9dc0-9b427c994c97,pk0-003,pk0-003,CompTIA's PK0-003 exam. Passing this exam awards you the CompTIA Project+ certification.
7b00dc68-a541-4b01-86a8-c7ad522580be,70-667,70-667,"Microsoft's 70-667 Microsoft SharePoint 2010, Configuring exam. This exam gives you credit towards the MCTS and MCITP certifications."
7b416651-9e95-40c0-a65c-2d457af574c6,microsoft-office-2007,microsoft-office-2007,
7b9e8a69-0143-4a7d-a3da-b58eb6444d1a,owasp,owasp,"The Open Web Application Security Project (OWASP) is an open, not-for-profit organization whose goal is to help the web become a more secure place by publishing a prioritized, technology agnostic set of recommended practices for web application developers."
7be0f445-6a4f-4461-9e82-fefcaf309a7e,jax-rs,jax-rs,
7beb2979-51f5-4beb-a387-e5397a0e683b,metaprogramming,metaprogramming,
7bf75f11-156b-44dc-8f56-40050dc42034,chrome-web-store,chrome-web-store,
7c34a633-285b-4fb4-9b6e-22353d55d3dc,meteor,meteor,
7c5f1e9e-e4d6-4e6d-9a08-552b7ed91758,sessions,sessions,
7c9170a7-bfed-413a-89f2-9c476acaeea7,after-effects,after-effects,
7ca0072a-99ae-4c85-8122-771d5039cc2d,team-city,team-city,
7cc4ee3c-c968-460f-9f15-4d69ae313a8d,version-control,version-control,
7d092875-bf9b-48d8-b320-68c8780bdcc1,lean,lean,
7d09d423-9980-4fff-a4e4-e2ce40db7c38,joomla,joomla,
7d0a176b-d375-41a0-9695-9076b28e67d6,dates,dates,
7d26fb14-4eb8-4066-8a62-22cb7244be21,robotics,robotics,
7d41e26a-cd42-4163-a1e6-92dc06fb9857,dependency-injection,dependency-injection,
7dd3cb94-a2d1-4032-8f56-799ee6416edd,sdn,sdn,
7e1e0dac-378b-44a8-8619-9d0bd78eda05,r,r,
7e3c7420-00c8-483c-9be2-5c3144755d01,xpath,xpath,
7e57c773-8036-4025-a30a-f23e7a3c2606,dart,dart,
7e59317a-47b4-46ed-9b3a-34b7f874f1c8,node,node,
7edb3fa4-e7ec-4670-858d-6fa5cf77ccf4,640-911,640-911,Cisco's 640-911 DCICN Introducing Cisco Data Center Networking exam. Passing this exam one of two exams required to obtain the CCNA Data Center Certification.
7ee41c2e-af28-4765-92f5-2960e96b5fcb,mobile,mobile,"Mobile refers to software and hardware technologies relating to devices such as cell phones, tablets and wearable technologies that are designed for use in a portable manner."
7f4e1824-f0e1-4e8c-9984-abfbf5ad83ed,access-2007,access-2007,Microsoft Access is a desktop database application from Microsoft that is part of the Microsoft Office product line.  This tag is associated with courses that focus on the 2007 version of the product.
7f59cb17-47c5-410d-ab53-7320f1b38ad8,extensions,extensions,
7fc870bb-e71a-4657-b735-7f37cf0969d2,google-maps,google-maps,
80c309df-4e6c-4a85-aeb3-c0e17d995e0d,pmp,pmp,
80fc3ead-1a55-4404-8054-3733375fca30,animation,animation,"Animation is the combination of images in a timed sequence to create the illusion of movement. Animation can be seen in games and promotional advertisements but also plays an important role in modern software user interfaces to communicate application changes and results of user actions, such as deleting a row from a table or queueing a song to download in the background."
8112bade-3dfb-4c7a-a41b-391b2aeddeea,bugzilla,bugzilla,
813913f7-630e-4822-ae28-aaa555c93858,high-availability,high-availability,High Availability is the practice of designing IT infrastructure that provides 100% up time to resources.
81444b14-5821-484f-9cf7-3cc03fd3f40e,transactions,transactions,
8170507f-27b9-44a4-b47b-339d576a8d87,70-415,70-415,Microsoft's 70-415 Implementing a Desktop Infrastructure exam. It is 1 of 5 exam required for the MCSE: Desktop Infrastructure.
81b78dea-9105-4f71-bd26-e8ecc386321b,lvm,lvm,
81ea0b21-335b-4a06-b0c7-89d2c0f7a7d1,enterprise-security,enterprise-security,
82a20881-6516-4961-99f8-d06980f88404,c#,"c#,csharp","C# is a multi-paradigm programming language initially designed by Microsoft that is syntactically rooted in C++ and characterized by strong typing, object oriented programming elements and support for imperative, declarative, generic, functional and dynamic programming practices.  It is one of the programming languages designed for the Common Language Infrastructure (.NET)."
82d6b2ab-4b33-4cc6-ac29-3350a3343acd,wsdl,wsdl,
8322157a-1865-46ea-8e87-22b55c1cda6f,domain-driven-design,"domain-driven-design,ddd",
833dd348-c0a8-48e2-a143-4de1c739c680,javascript,javascript,"JavaScript is a scripting language primarily used to write applications in web browsers. It is increasingly used to build server-side applications or implement logic in databases, games, and even hardware devices."
8347049b-ea5a-423b-9481-6d8fad817f23,backbone.js,"backbone.js,backbonedotjs",Backbone.js is a JavaScript library that facilitates the development of RESTful web applications.  It is based on the model-view-presenter application design pattern.
8350b982-3177-4fa6-a8eb-7ae557ec7fea,responsive,responsive,
838ab8e7-af07-4a99-85f5-7ebf2866a686,optimization,optimization,
83a4532f-5eda-4a83-8f7c-9c1f1d9f9978,visual-studio-2010,visual-studio-2010,"Visual Studio is an integrated development environment (IDE) from Microsoft that supports both native (Windows) and managed (.NET) application development targeting Microsoft's desktop, mobile and server platforms.  This tag is associated with courses that target Visual Studio 2010."
842d6dc7-f1fc-4e81-b4ea-4b23a0e59183,raspberry-pi,raspberry-pi,"Raspberry Pi is a low power, single board Linux computer."
84512a9d-98d1-4a28-b7ec-afb78d6a14a7,mcse-business-intelligence,mcse-business-intelligence,The Microsoft Certified Solutions Expert (MCSE) certification is a professional level certification focused on Microsoft technologies. This tag is associated with courses that focus on the SQL Server and Business Intelligence exams.
84749266-f6d8-4610-9639-6255c925a193,jvm,jvm,
84cf059f-d051-4b3f-8fb1-b64acfd52568,70-647,70-647,"Microsoft's 70-643 Windows Server 2008 Applications Infrastructure, Configuring exam is 1 of 5 exams required to obtain the MCITP: Enterprise Administrator on Windows Server 2008"
84ec7df1-7e16-4067-89e0-81288f16f599,dns,dns,
84f48bcb-08dc-4f02-8908-15b68bd18d00,lua,lua,
85251919-0006-4f09-a9a1-7574830e18f2,windows-8.1,windows-8.1,"Windows 8.1 is a personal computer operating system primarily used on desktops, laptops, and tablets."
854aac93-0842-4e42-b086-02f157907746,ethernet,ethernet,
8595df70-b057-4803-949b-d357e9ae6d4e,android-ice-cream-sandwich,android-ice-cream-sandwich,Ice Cream Sandwich is the code name for the 4.0 release of the Android mobile operating system from Google.
85dedd12-d2ab-4ea0-aa41-7284a1e27cf8,google-app-engine,google-app-engine,
876a3b58-b755-45b2-b0a2-604274d70e7d,vim,vim,
8770d1ec-a1f9-4a2c-8494-4dd32feca563,sql-server,sql-server,SQL Server is a relational database management system from Microsoft.
87da89e5-66e7-46bf-af86-d196f666898a,architecture,architecture,Architecture is the design of systems to solve problems and deliver functionality with software and hardware.
8935577b-408a-4120-a0a4-5cde3c8711a8,comptia-ceu-security,comptia-ceu-security,
89403988-a985-4338-994e-3597defbaded,network-virtualization,network-virtualization,"Network virtualization is the process of creating a virtual network, unlinking networking from the network hardware."
899a8c90-9882-4d0c-9222-966cedeb339e,200-101,200-101,Cisco's 200-101 Interconnecting Cisco Networking Devices Part 2 (ICND2) is part 2 of 2 for the Cisco CCNA Routing and Switching certification path.
89ce9898-1dcf-46b9-967b-2e069707687e,redirect,redirect,
8a28f3a3-127e-4ba6-97d0-e32063445037,san,san,
8a2cd72f-4865-42b5-927c-2c0faa77e5e2,small-business-server-2011,small-business-server-2011,"Microsoft Windows Small Business Server is a server operating system with limited functionality for environment with fewer than 75 users. It includes additional features and roles(wizards, Exchange Server, SharePoint and more),  to make it easier for a SMB manage their network.This tag is associated with courses that focus on the 2011 version of the product."
8a42efe1-a2b1-4cb6-9979-4338c772af4d,asp.net,"asp.net,aspdotnet",ASP.NET is a general purpose web application framework from Microsoft for the .NET platform that supports the development of dynamic web sites and service endpoints.
8a69da40-edcb-4481-a464-12253f859859,orchard,orchard,
8a970f1c-8f8b-41f1-955e-66fd4f8bf85a,sitefinity,sitefinity,
8b01536a-a7cd-4d5e-a5ac-d547aaf92efa,risk-mitigation,risk-mitigation,
8b10f53d-c64d-4a17-a19d-e4ed3eb4a726,server+,server+,CompTIA's Server+ is a vendor neutral certification that measures knowledge and skills pertaining to server hardware and software.
8b19eeb4-b488-4a2f-830a-37a2e4a8ec44,sets,sets,
8b1eff5b-ab5e-43c7-9e5a-bf221c66f748,ccnp,ccnp,"The Cisco Certified Network Professional (CCNP) certification is a series of Cisco's professional level certification focused on the ability implement, verify and troubleshoot enterprise networking."
8beaa026-b4c8-4297-8ee9-69f1a44744fd,spotlight,spotlight,"These courses have been hand picked by our curriculum leadership in order to highlight courses they think will have special interest to you. They may be highlighted because they are timely, fundamental or unique."
8cabdb57-e15e-471f-b4af-f099d6ee31aa,mcitp,mcitp,The Microsoft Certified IT Professional certification was a series of senior level certification for IT administrators.
8ce29378-815f-4735-a2b1-48f4411ec2e3,powerpoint-2007,powerpoint-2007,PowerPoint is Microsoft�s presentation software.  This tag is associated with courses that focus specifically on PowerPoint 2007.
8d03b98c-88b4-4aa1-b6f0-651a30eddb2c,wif,wif,
8d29339e-a663-48a1-b267-29bdcf8da243,postgresql,postgresql,
8d4d3d3e-164d-4911-81ee-8b3ec1172352,vmware-workstation,vmware-workstation,
8d84a3e7-1d47-4c91-a734-cd169fae9c5c,test-first,test-first,
8da52077-8124-43d1-8e61-cf703af114ae,ws-security,ws-security,A web service standard that provides the foundation layer for web services security and on top which other security standards are created.
8dbb9b3d-34ce-4152-af97-58ef9d7a5870,word,word,Microsoft Word is a word processing application from Microsoft that is part of the Microsoft Office product line.
8dc4ecf4-6b71-471a-93e9-9ea2d35e8805,appcelerator-titanium,appcelerator-titanium,
8df1b6d5-5612-4ca4-8279-8a6ccdaa16f8,ssis,ssis,SQL Server Integration Services (SSIS) is a data integration & workflow product from Microsoft that is part of the SQL Server product line.
8e373592-76b2-4dce-8136-a526887047ee,forefront-threat-management-gateway-2010,forefront-threat-management-gateway-2010,Forefront Threat Management Gateway is a firewall and remote access management server from Microsoft.
8e909058-c06f-4b2e-a4aa-4719ef9de6df,project+,project+,CompTIA's Project+ is a vendor neutral certification that measures knowledge and skills pertaining to project management at an entry level.
8eca3d65-e6f9-4850-92b8-d71ddffa275c,dynamics-crm,dynamics-crm,Microsoft Dynamics CRM is a .NET-based Customer Relationship Management software package developed by Microsoft.
8f5014fe-a818-44d9-90d9-ac9f4f50d9c8,tekpub,tekpub,"TekPub is a publisher acquired by Pluralsight in 2013. Topics include ASP.NET MVC, C#, Ruby, JavaScript, and Open Source."
8f525115-d204-4f45-ad3f-c47174365d47,rfid,rfid,
8f59aeb0-6d43-4d42-93c5-128b134f0e9f,vmware-horizon-view,vmware-horizon-view,VMware Horizon View (formerly VMware View) is a virtual desktop infrastructure solution from VMware.
8f60be58-7879-4f43-aedb-e8f473cb302e,cold-fusion,cold-fusion,
8f6b45b0-bbd5-4609-ad5e-91942ecab26f,project-team,project-team,
8fa1f2e3-a073-4fff-becd-5ac83be4b93a,hive,hive,
904c420a-85d4-4c27-8003-40e4d154d700,ruby,ruby,"Ruby is dynamic, memory managed scripting language that originated in Japan. It is primarily used to write web applications with the Rails framework."
90b34f94-a5f7-49b1-a884-8018baf7cb48,ipad,ipad,
90b40014-d4f8-4dd7-bb14-e8bdc5b59248,dpm,dpm,System Center Data Protection Manager (DPM) is a backup and recovery tool for server infrastructure from Microsoft. It is part of the System Center suite of tools.
90fe7733-31f9-4bc0-88ed-c71d518d894a,ui-design,ui-design,"UI Design is the process of creating user interfaces, including graphics, workflow, and the behavior of those graphic elements."
910c7767-1cd5-4c9e-87eb-fa4c11066b66,phusion,phusion,
91274bd6-0a0c-4f16-a4af-26e63dbe3184,frontend-masters,frontend-masters,
916a3f6a-34d5-4547-8cc1-38c8100bd2ca,spa,spa,"Single Page Applications are long running, client-side web applications."
9171bb4c-f844-41bb-97dc-a1dfb1bcd0ca,software-configuration-management,software-configuration-management,
9184721b-b517-49b4-931b-6735026c69c4,sharepoint-2010,sharepoint-2010,SharePoint Server 2010 is a collaboration software solution developed by Microsoft. This tag encompasses both development and administration topics related to the 2010 release.
91dd26d8-358b-4415-ae11-b888a59931bb,command-line,command-line,The command line is a text-based application environment found in Unix and MS-DOS. Single line commands are typed in and the result is displayed textually. Command line applications can work with local files and user accounts or networked servers and storage.
91fa3407-b45d-4510-a5be-7ef9ff49bf42,instrumentation,instrumentation,
92340825-137b-4d44-9d64-0c37e4c4f13c,comptia-ceu-network,comptia-ceu-network,
92dc3207-fd30-48b9-b90d-5eec228cc5d8,test-driven-development,"test-driven-development,tdd",Test Driven Development is a workflow where a program's expected output is specified before it is implemented. Code quality is improved by ensuring that the implementation includes only the lines of code needed to minimally satisfy the requirements.
93566600-f2a0-4f44-a5dc-55685cc87ece,high-performance-computing,high-performance-computing,
940a1fce-ca3d-4358-809d-fbd3c0910a13,node.js,"node.js,nodedotjs","Node.js is an event-driven JavaScript environment built on Google's V8 engine. Node.js is commonly used to write web applications. Technologies include NPM, Grunt, Express, HAPI, and Socket.io."
942eb051-cfa7-4102-a4b1-c2d2a208e5b3,ccna-data-center,ccna-data-center,The Cisco Certified Network Associate (CCNA) certification is for entry-level network engineers focused on networking fundamentals with Cisco hardware and IOS. This tag is associated with courses that focus on the CCNA Data Center certification and exams.
9454fbed-cae3-4eb5-a7a3-4d2e6c59e038,winrt,winrt,"The Windows Runtime (WinRT) is an application platform from Microsoft that supports sandboxed execution of applications that target the Windows 8 operating system.  WinRT components and applications can be developed using C++/CX, C#, VB.NET, JavaScript and TypeScript."
95248434-4899-4de1-9750-8a13c3052af8,sass,sass,
